::1 - - [28/Apr/2025:10:55:06 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:06 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:07 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:07 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:07 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:07 +0000] "GET /api/reviews HTTP/1.1" 429 42 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:12 +0000] "GET /api/reviews HTTP/1.1" 200 93 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:12 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:15 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:15 +0000] "OPTIONS /api/books?page=1&limit=10 HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:15 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:15 +0000] "OPTIONS /api/books?page=1&limit=10 HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:15 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:15 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:15 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:15 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:16 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:10:55:16 +0000] "GET /api/reviews HTTP/1.1" 429 42 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:01 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:01 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:01 +0000] "GET /api/reviews HTTP/1.1" 200 93 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:01 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:08 +0000] "OPTIONS /api/reviews/680efbb0bb71b5ea89a1a8cf HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:08 +0000] "PUT /api/reviews/680efbb0bb71b5ea89a1a8cf HTTP/1.1" 200 97 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:08 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:08 +0000] "GET /api/reviews HTTP/1.1" 200 99 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:12 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:12 +0000] "POST /api/reviews HTTP/1.1" 201 100 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:12 +0000] "GET /api/reviews HTTP/1.1" 200 200 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
